task,logdir,ckpt,episode,seed,dist_window,dist_stride,vta_boundary_force_scale,boundary_rate,read_prob_mean,read_prob_p99,abs_kl_mean,abs_kl_std,obs_kl_mean,obs_kl_std,abs_l2_mean,obs_l2_mean,abs_stoch_l2_mean,obs_stoch_l2_mean,abs_l2_read_mean,obs_l2_read_mean,abs_stoch_l2_read_mean,obs_stoch_l2_read_mean
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/checkpoints/step-000087500.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/eval_eps/20260208T200846-57b9437deec64d839061bf3c96e40c3b-21459.npz,0,20,5,0.0,0.0036348385292884105,0.003664900315925479,5.977104819976375e-07,398.0641174316406,158.42044067382812,321.5589294433594,234.75816345214844,1.4247198104858398,6.605886936187744,0.01523332204669714,6.774389743804932,6.033205509185791,8.821198463439941,4.190725803375244,8.929795265197754
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/checkpoints/step-000093750.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/eval_eps/20260208T200846-57b9437deec64d839061bf3c96e40c3b-21459.npz,0,20,5,0.0,0.0035882380353231746,0.00360011775046587,1.7026422938215546e-08,427.4793701171875,177.6110382080078,313.2940368652344,233.26124572753906,1.43631112575531,6.425109386444092,0.015156788751482964,6.585277557373047,6.0816121101379395,9.0514497756958,4.2238240242004395,9.149763107299805
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/checkpoints/step-000100000.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/eval_eps/20260208T200846-57b9437deec64d839061bf3c96e40c3b-21459.npz,0,20,5,0.0,0.0036348385292884105,0.0035968117881566286,2.4487846417287074e-07,481.4102783203125,207.1917724609375,288.2511291503906,211.0099334716797,1.4249322414398193,6.45815896987915,0.014988246373832226,6.617690563201904,6.080412864685059,8.88957691192627,4.123305320739746,8.975518226623535
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/latest.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed1/eval_eps/20260208T200846-57b9437deec64d839061bf3c96e40c3b-21459.npz,0,20,5,0.0,0.0037280395172188826,0.0037234858609735966,3.250254110298556e-07,460.62054443359375,197.18173217773438,298.2633972167969,221.0310821533203,1.4485079050064087,6.4607954025268555,0.015748823061585426,6.622002124786377,6.106052398681641,8.856399536132812,4.2242279052734375,8.951302528381348
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000006250.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.7296026073108404,0.7297281622886658,1.0,45.54462432861328,49.39865493774414,8.0246000289917,8.7049560546875,2.383446455001831,4.098222732543945,2.5581507682800293,5.438789367675781,2.9893176555633545,1.2037585973739624,3.506272554397583,2.969507932662964
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000012500.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.005259064479093367,0.005244914907962084,0.00026056799106299877,99.50887298583984,39.807376861572266,25.52748680114746,15.450979232788086,1.265506386756897,10.714322090148926,0.025160539895296097,11.529305458068848,3.8760604858398438,8.70301628112793,4.817975997924805,9.284131050109863
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000018750.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.005703492463242102,0.005736814346164465,1.9661918486235663e-05,190.474853515625,83.7048110961914,25.180002212524414,17.45624351501465,1.4103034734725952,11.396463394165039,0.02659788727760315,12.079657554626465,3.963733434677124,8.266643524169922,4.693744659423828,8.925533294677734
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000025000.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004740565164253176,0.004728563595563173,1.4666729839518666e-05,241.67852783203125,108.56314849853516,30.55479621887207,24.341463088989258,1.5044195652008057,10.906574249267578,0.02078094333410263,11.479175567626953,4.450103282928467,8.741849899291992,4.417995452880859,9.2393798828125
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000031250.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004814636494944632,0.004816100932657719,1.2078483450750355e-05,202.9015350341797,89.86238861083984,27.204484939575195,20.370447158813477,1.6198171377182007,10.050271034240723,0.020994897931814194,10.636773109436035,4.388614177703857,8.69178295135498,4.394280433654785,9.148317337036133
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000037500.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004703529498907448,0.004739236552268267,3.3394501315342495e-06,204.49749755859375,84.02387237548828,34.11668014526367,29.73501205444336,1.6346360445022583,9.270842552185059,0.020985374227166176,9.803620338439941,4.3284502029418945,8.422382354736328,4.496865272521973,8.875575065612793
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000043750.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004036887522684345,0.0039526610635221004,1.2769837631765313e-08,221.83534240722656,89.05831909179688,37.47074508666992,34.090152740478516,1.6884467601776123,8.870648384094238,0.017277445644140244,9.364219665527344,4.640031814575195,8.763810157775879,4.319361209869385,9.155488967895508
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000050000.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.0037406021999185214,0.0037209128495305777,1.4023740959601128e-06,159.1953582763672,81.81202697753906,35.585609436035156,34.429649353027344,1.7739245891571045,8.594924926757812,0.016727479174733162,9.093835830688477,5.116942882537842,8.644122123718262,4.516418933868408,9.030871391296387
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000056250.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.0048516721602903596,0.004912831820547581,1.1776324981838115e-06,190.33914184570312,98.71363067626953,38.242549896240234,33.15477752685547,1.803346037864685,8.493887901306152,0.023429231718182564,8.924026489257812,4.657468795776367,7.769501209259033,4.828926086425781,8.176992416381836
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000062500.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.005518314136513463,0.005624738056212664,7.298994023585692e-05,198.5625457763672,107.149169921875,37.24256896972656,29.826431274414062,1.8985153436660767,8.45986270904541,0.0311081912368536,8.862298965454102,5.125452041625977,7.810762405395508,5.637055397033691,8.155442237854004
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000068750.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.0037406021999185214,0.003802610095590353,6.163529633340659e-06,207.97140502929688,109.23762512207031,62.33077621459961,77.47589111328125,1.8463696241378784,8.015949249267578,0.02003229595720768,8.390336036682129,4.863616466522217,7.816028594970703,5.355168342590332,8.168900489807129
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000075000.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.005036850487019,0.005082163959741592,2.0368015611893497e-06,167.92811584472656,87.8469467163086,35.35895919799805,36.39582443237305,1.872889757156372,8.06619930267334,0.02602270059287548,8.504758834838867,4.409738063812256,7.35883903503418,5.166271209716797,7.830324172973633
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000081250.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.005851635124625014,0.0059020076878368855,4.1227522729059274e-07,170.603271484375,92.19383239746094,41.549373626708984,40.555580139160156,1.9282292127609253,7.8422956466674805,0.03218696638941765,8.239753723144531,4.132757663726807,7.095218658447266,5.500304222106934,7.536570072174072
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000087500.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004444279841487353,0.004451592452824116,3.2542983863237396e-09,129.6847381591797,79.04783630371094,42.69055938720703,48.727447509765625,1.9003304243087769,7.819562911987305,0.023740682750940323,8.211179733276367,4.805532932281494,7.498109817504883,5.341653347015381,7.908850193023682
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000093750.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.0032591385504240583,0.0032817497849464417,2.9735772871797295e-11,105.15945434570312,77.19003295898438,53.541282653808594,73.3062515258789,2.107814311981201,7.663877964019775,0.020725538954138756,8.087183952331543,4.344831943511963,6.906351089477539,6.358972549438477,7.433282852172852
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/checkpoints/step-000100000.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004518351172178808,0.004605303984135389,5.571415044869354e-07,118.2486572265625,84.412109375,31.820627212524414,29.285917282104492,1.9086706638336182,7.765090465545654,0.022266142070293427,8.230534553527832,5.298098564147949,7.924906253814697,4.927752494812012,8.218168258666992
atari_krull,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/latest.pt,logs/models/from_scratch_atari_krull_vta_3seed_to_400000_20260208_112207/atari_krull_seed2/eval_eps/20260209T064250-f6f6d0ae4e5c41068d87474644f79868-27001.npz,0,20,5,0.0,0.004444279841487353,0.004438317846506834,6.189986834215233e-07,127.92670440673828,91.8930435180664,32.958614349365234,31.20412254333496,1.8900156021118164,7.746071815490723,0.021107971668243408,8.188346862792969,5.275629997253418,8.1259183883667,4.749293327331543,8.393213272094727
